step,loss,probe_loss,probe_accuracy,wall_clock_s
20140,2.1826,1.9649,0.25,60.25
20150,1.8824,1.9206,0.238,60.28
20160,1.9287,1.8904,0.254,60.31
20170,1.7702,1.9333,0.27,60.33
20180,2.0819,2.0023,0.199,60.36
20190,1.8544,1.9715,0.242,60.39
20200,1.7741,1.9913,0.207,60.42
20210,2.0394,1.9766,0.227,60.45
20220,1.9491,1.9061,0.266,60.48
20230,1.8911,1.897,0.25,60.51
20240,1.6889,1.8959,0.242,60.54
20250,2.0225,1.8948,0.258,60.57
20260,1.6769,1.9051,0.234,60.6
20270,2.0205,1.9408,0.219,60.62
20280,1.9356,1.9258,0.234,60.65
20290,1.8631,1.9323,0.223,60.68
20300,1.9033,1.9002,0.23,60.71
20310,1.8166,1.8889,0.262,60.74
20320,2.0894,2.0339,0.227,60.77
20330,1.8678,1.9412,0.281,60.81
20340,1.716,1.936,0.254,60.84
20350,1.9274,1.9681,0.223,60.86
20360,1.9145,1.9353,0.246,60.89
20370,1.9503,1.9118,0.246,60.93
20380,2.0101,1.912,0.273,60.99
20390,1.781,1.9261,0.258,61.02
20400,1.7846,1.9978,0.234,61.05
20410,1.83,1.9401,0.262,61.08
20420,1.941,2.0151,0.195,61.1
20430,1.6915,1.9282,0.234,61.13
20440,1.9689,1.9063,0.227,61.16
20450,1.8367,1.8986,0.246,61.19
20460,1.8933,1.902,0.23,61.22
20470,1.8098,1.8997,0.266,61.25
20480,1.8175,1.921,0.262,61.28
20490,1.9522,1.9387,0.25,61.31
20500,2.1246,1.9311,0.234,61.34
20510,1.8749,1.9159,0.266,61.37
20520,1.7086,1.9047,0.227,61.4
20530,2.0232,1.9332,0.242,61.43
20540,1.8868,1.9275,0.262,61.46
20550,1.8345,1.8954,0.273,61.49
20560,1.7298,1.8953,0.246,61.52
20570,2.0914,1.9018,0.266,61.55
20580,2.0492,1.8975,0.25,61.58
20590,1.8999,1.9407,0.25,61.63
20600,2.1779,1.9355,0.223,61.66
20610,2.1073,1.9935,0.211,61.69
20620,1.8701,1.9147,0.223,61.72
20630,1.5921,1.9263,0.262,61.75
20640,1.9611,1.9035,0.273,61.78
20650,1.9586,1.9645,0.234,61.81
20660,1.8723,1.9084,0.258,61.84
20670,1.9248,1.9088,0.215,61.87
20680,1.8808,1.9248,0.273,61.9
20690,1.6632,1.8806,0.258,61.93
20700,2.0829,1.9106,0.23,61.96
20710,1.934,1.9273,0.219,61.99
20720,1.9516,1.8896,0.262,62.02
20730,2.3867,1.9166,0.273,62.05
20740,1.9943,1.8928,0.266,62.08
20750,1.8153,1.9052,0.242,62.12
20760,2.1656,1.8992,0.238,62.16
20770,1.8292,1.9034,0.25,62.19
20780,2.0309,1.889,0.266,62.22
20790,1.839,1.8898,0.262,62.26
20800,1.9538,1.9262,0.246,62.29
20810,1.916,1.9026,0.289,62.33
20820,1.9435,1.9003,0.234,62.36
20830,1.8376,1.8903,0.277,62.39
20840,2.0581,1.9357,0.25,62.42
20850,1.8956,1.9462,0.258,62.45
20860,1.7741,1.9122,0.191,62.48
20870,1.8553,1.9349,0.254,62.51
20880,1.9907,1.9361,0.223,62.54
20890,1.8035,1.9202,0.211,62.57
20900,1.7681,1.8925,0.238,62.6
20910,1.9976,1.886,0.242,62.63
20920,1.7988,1.8953,0.23,62.66
20930,1.9527,1.9027,0.262,62.69
20940,2.1483,1.9275,0.254,62.72
20950,1.8137,1.9688,0.195,62.75
20960,2.1601,1.8867,0.25,62.79
20970,1.8087,1.9094,0.211,62.82
20980,1.8775,1.9047,0.223,62.85
20990,1.6769,1.9646,0.242,62.88
21000,1.9753,1.9737,0.211,62.91
21010,1.8597,1.9278,0.254,62.94
21020,1.7981,1.9211,0.25,62.97
21030,1.6554,1.9147,0.25,63.0
21040,2.1339,1.893,0.246,63.03
21050,1.9467,1.9062,0.234,63.06
21060,1.993,1.8974,0.238,63.09
21070,1.6252,1.9176,0.254,63.12
21080,1.8234,1.8961,0.242,63.15
21090,1.8238,1.9207,0.215,63.18
21100,1.8819,1.9305,0.215,63.21
21110,1.9129,1.9519,0.227,63.24
21120,2.0055,1.9331,0.242,63.27
21130,1.6035,1.8953,0.262,63.29
21140,1.7574,1.9007,0.227,63.32
21150,1.888,1.8955,0.246,63.35
21160,1.9413,1.9131,0.273,63.38
21170,1.9652,1.8896,0.258,63.41
21180,1.9439,1.9479,0.234,63.44
21190,1.8938,1.9326,0.215,63.47
21200,1.7265,1.9184,0.277,63.5
21210,1.7569,1.9066,0.277,63.53
21220,1.795,1.8762,0.266,63.56
21230,1.9137,1.9169,0.238,63.59
21240,2.0842,1.8985,0.262,63.62
21250,1.9476,1.9156,0.258,63.65
21260,1.7571,1.9204,0.246,63.67
21270,2.0308,1.9694,0.215,63.7
21280,1.8563,1.9118,0.238,63.73
21290,1.8554,1.8887,0.242,63.76
21300,1.8975,1.8928,0.242,63.79
21310,1.9232,1.9048,0.234,63.82
21320,1.6323,1.9462,0.215,63.85
21330,1.9345,1.9105,0.238,63.88
21340,2.1534,1.9274,0.234,63.91
21350,1.8855,1.9041,0.242,63.94
21360,1.8124,1.9075,0.27,63.97
21370,1.8452,1.9589,0.207,64.0
21380,1.5839,1.9593,0.238,64.02
21390,1.8174,1.8661,0.273,64.05
21400,2.5181,2.161,0.223,64.08
21410,1.8739,1.8992,0.262,64.11
21420,1.7919,1.9031,0.262,64.14
21430,1.9877,1.9369,0.234,64.18
21440,1.8357,1.9527,0.23,64.21
21450,2.0016,1.9558,0.203,64.24
21460,1.9908,1.937,0.238,64.27
21470,1.7285,1.9043,0.246,64.3
21480,1.7178,1.929,0.23,64.33
21490,1.8725,1.9174,0.227,64.36
21500,1.72,1.9482,0.25,64.39
21510,2.1381,1.9198,0.266,64.42
21520,1.8248,1.9098,0.23,64.45
21530,2.1679,1.9019,0.273,64.48
21540,2.1147,1.9316,0.277,64.51
21550,1.8616,1.9152,0.227,64.54
21560,2.0282,1.8938,0.227,64.57
21570,1.6159,1.9032,0.25,64.6
21580,1.9431,1.8924,0.25,64.63
21590,1.8859,1.9364,0.27,64.66
21600,1.7515,1.9198,0.246,64.69
21610,1.7945,1.9132,0.281,64.72
21620,1.7391,1.9128,0.258,64.75
21630,1.9017,1.9005,0.238,64.79
21640,1.7673,1.9225,0.227,64.82
21650,1.7358,1.9198,0.215,64.85
21660,2.1117,1.9423,0.258,64.88
21670,1.9574,1.918,0.242,64.91
21680,1.7789,1.912,0.242,64.94
21690,1.7952,1.8976,0.242,64.97
21700,1.9765,1.8805,0.223,65.0
21710,1.7334,1.8905,0.246,65.04
21720,1.8566,1.8907,0.246,65.07
21730,1.6406,1.8698,0.258,65.1
21740,1.9112,1.8953,0.246,65.14
21750,1.8506,1.8784,0.258,65.17
21760,1.8306,1.9271,0.23,65.2
21770,1.9465,1.9135,0.246,65.23
21780,1.8705,1.9221,0.227,65.26
21790,1.8432,1.9208,0.223,65.29
21800,1.6659,1.9132,0.25,65.32
21810,1.883,1.9489,0.254,65.35
21820,1.8553,1.9147,0.266,65.38
21830,1.7923,1.9251,0.258,65.41
21840,1.7856,1.9188,0.23,65.44
21850,2.179,1.9535,0.227,65.47
21860,1.8261,1.9222,0.266,65.5
21870,1.6461,1.9048,0.25,65.53
21880,1.8511,1.896,0.258,65.56
21890,1.8831,1.9006,0.246,65.59
21900,1.7275,1.8949,0.254,65.62
21910,2.0802,1.8906,0.25,65.65
21920,2.1046,1.8753,0.242,65.68
21930,1.8264,1.9041,0.262,65.71
21940,1.6264,1.8796,0.277,65.74
21950,1.6626,1.9132,0.227,65.77
21960,1.5977,1.9487,0.246,65.8
21970,2.161,1.9492,0.246,65.82
21980,1.7341,1.9068,0.258,65.85
21990,1.8702,1.8904,0.25,65.88
22000,1.7812,1.9221,0.246,65.91
22010,2.022,1.8876,0.242,65.94
22020,1.7976,1.8955,0.242,65.97
22030,1.7329,1.9005,0.258,66.0
22040,1.9939,1.895,0.25,66.03
22050,1.9114,1.8969,0.254,66.06
22060,2.3057,1.9258,0.203,66.09
22070,1.9598,1.9175,0.234,66.12
22080,1.8479,1.9431,0.246,66.15
22090,1.8103,1.9498,0.219,66.18
22100,2.0356,1.9763,0.215,66.21
22110,1.8157,1.9124,0.25,66.24
22120,1.7862,1.9273,0.23,66.27
22130,1.8638,1.9372,0.223,66.3
22140,2.0531,1.9203,0.215,66.33
22150,2.2572,1.9106,0.258,66.36
22160,1.7586,1.9298,0.246,66.39
22170,1.645,1.9262,0.254,66.42
22180,1.972,1.9025,0.27,66.45
22190,1.8951,1.8982,0.27,66.48
22200,1.76,1.8776,0.281,66.51
22210,1.9065,1.9168,0.25,66.54
22220,1.8823,1.9359,0.262,66.57
22230,2.0234,1.9284,0.258,66.6
22240,2.0661,1.8809,0.293,66.63
22250,1.7777,1.893,0.297,66.66
22260,1.9654,1.9258,0.23,66.69
22270,1.7562,1.9079,0.266,66.72
22280,1.927,1.8851,0.234,66.75
22290,1.9382,1.9058,0.234,66.78
22300,1.7636,1.9123,0.234,66.81
22310,1.8703,1.8882,0.281,66.84
22320,1.696,1.8922,0.258,66.87
22330,1.6379,1.9033,0.238,66.9
22340,2.0589,1.9294,0.258,66.93
22350,1.7088,1.8993,0.27,66.96
22360,1.7871,1.9352,0.227,66.99
22370,1.8696,1.9452,0.25,67.02
22380,1.927,1.939,0.234,67.05
22390,1.8038,1.9103,0.246,67.08
22400,1.7829,1.9115,0.223,67.11
22410,1.7556,1.9057,0.262,67.13
22420,1.7419,1.9566,0.215,67.16
22430,1.682,1.9091,0.242,67.2
22440,1.915,1.9457,0.242,67.23
22450,1.8954,1.9034,0.227,67.26
22460,2.0646,1.9143,0.262,67.29
22470,1.9527,1.9731,0.227,67.32
22480,1.6072,1.9007,0.254,67.35
22490,1.7802,1.9068,0.203,67.38
22500,1.9178,1.9154,0.25,67.41
22510,1.7907,1.9299,0.219,67.44
22520,1.9652,1.8786,0.254,67.47
22530,1.817,1.9033,0.238,67.5
22540,1.8834,1.9023,0.242,67.53
22550,1.9381,1.9415,0.219,67.56
22560,1.8735,1.9049,0.223,67.58
22570,2.125,1.9296,0.242,67.61
22580,1.9077,1.9047,0.207,67.64
22590,1.6661,1.8877,0.246,67.67
22600,1.85,1.8802,0.262,67.7
22610,2.018,1.8678,0.262,67.73
22620,1.6788,1.9452,0.188,67.76
22630,1.8045,1.8769,0.238,67.79
22640,2.0006,1.871,0.258,67.82
22650,1.6906,1.894,0.266,67.85
22660,1.827,1.9011,0.234,67.88
22670,1.8299,1.9105,0.223,67.91
22680,1.8207,1.8832,0.246,67.95
22690,1.9179,2.0162,0.199,67.98
22700,1.7875,1.9452,0.211,68.01
22710,1.8379,1.9265,0.25,68.04
22720,1.8168,1.9021,0.27,68.07
22730,2.0331,1.8775,0.258,68.1
22740,1.9494,1.8791,0.242,68.13
22750,1.8188,1.8764,0.242,68.16
22760,1.9257,1.8815,0.246,68.2
22770,1.8049,1.9109,0.25,68.23
22780,1.901,1.9329,0.223,68.26
22790,1.8867,1.8938,0.246,68.3
22800,1.8721,1.9064,0.262,68.35
22810,1.9089,1.8984,0.238,68.39
22820,2.0348,1.9167,0.238,68.43
22830,1.6553,1.9048,0.23,68.46
22840,2.2417,1.918,0.23,68.52
22850,1.8925,1.8847,0.262,68.55
22860,2.2358,1.9067,0.219,68.58
22870,1.6179,1.8842,0.289,68.61
22880,1.793,1.9147,0.23,68.64
22890,1.7738,1.9382,0.203,68.67
22900,1.5508,1.9063,0.246,68.7
22910,2.2891,1.9626,0.215,68.73
22920,1.8098,1.9295,0.207,68.78
22930,1.8087,1.9073,0.258,68.81
22940,1.9188,1.9106,0.238,68.84
22950,2.0084,1.9105,0.246,68.87
22960,1.8572,1.9594,0.223,68.9
22970,1.9816,1.9019,0.285,68.92
22980,1.9099,1.9313,0.262,68.95
22990,1.8168,1.904,0.227,68.98
23000,1.8697,1.8798,0.266,69.01
23010,1.9786,1.8953,0.262,69.04
23020,1.9242,1.9252,0.25,69.07
23030,2.094,1.8928,0.281,69.1
23040,1.7021,1.8981,0.262,69.13
23050,1.5377,1.8748,0.258,69.16
23060,1.8028,1.8672,0.25,69.19
23070,1.7488,1.8986,0.23,69.22
23080,1.7618,1.9035,0.211,69.25
23090,1.8116,1.9064,0.238,69.27
23100,1.9351,1.9111,0.27,69.3
23110,1.9563,1.8926,0.262,69.33
23120,1.831,1.9153,0.266,69.36
23130,1.7871,1.8846,0.254,69.39
23140,1.7883,1.9105,0.238,69.42
23150,1.8937,1.9227,0.199,69.45
23160,1.7715,1.887,0.223,69.48
23170,1.9078,1.919,0.246,69.51
23180,1.6923,1.9007,0.23,69.54
23190,1.8134,1.9276,0.234,69.56
23200,1.8856,1.9026,0.262,69.59
23210,2.0496,1.9189,0.223,69.62
23220,2.1979,1.931,0.254,69.65
23230,1.8125,1.9123,0.227,69.68
23240,1.9175,1.9138,0.227,69.71
23250,2.0021,1.8919,0.27,69.74
23260,2.0617,1.8831,0.242,69.77
23270,1.8119,1.9134,0.246,69.8
23280,1.9571,1.9228,0.238,69.83
23290,1.9178,1.8842,0.285,69.86
23300,1.8089,1.9297,0.238,69.89
23310,1.8907,1.9485,0.258,69.92
23320,1.5516,1.8939,0.266,69.95
23330,1.7067,1.9193,0.23,69.97
23340,2.0019,1.9096,0.25,70.0
23350,2.0278,1.8881,0.242,70.03
23360,1.9595,1.8949,0.266,70.06
23370,2.0473,1.9045,0.23,70.09
23380,1.9571,1.8988,0.23,70.12
23390,1.7007,1.8911,0.262,70.15
23400,1.8779,1.9014,0.234,70.18
23410,1.688,1.8674,0.285,70.21
23420,1.7882,1.9202,0.27,70.24
23430,1.7095,1.864,0.297,70.27
23440,1.9611,1.9268,0.238,70.29
23450,1.9002,1.913,0.27,70.32
23460,1.7253,1.9271,0.254,70.35
23470,1.4937,1.8946,0.27,70.38
23480,1.8831,1.8837,0.277,70.41
23490,1.7243,1.9172,0.246,70.44
23500,1.8728,1.9468,0.207,70.47
23510,1.7162,1.888,0.234,70.5
23520,1.8591,1.9247,0.215,70.53
23530,1.7057,1.8917,0.246,70.56
23540,1.8315,1.8916,0.266,70.59
23550,1.8808,1.8927,0.266,70.62
23560,2.0356,1.8619,0.277,70.65
23570,1.6981,1.9171,0.258,70.68
23580,1.9931,1.8744,0.258,70.72
23590,1.842,1.9245,0.238,70.75
23600,1.7476,1.8819,0.266,70.78
23610,1.7652,1.8657,0.266,70.81
23620,1.8162,1.9161,0.227,70.84
23630,1.8893,1.8797,0.285,70.86
23640,1.7855,1.8963,0.258,70.89
23650,2.0495,1.9032,0.227,70.92
23660,1.9934,1.8842,0.25,70.95
23670,1.779,1.9,0.262,70.98
23680,1.7199,1.8965,0.23,71.01
23690,1.9631,1.9021,0.238,71.04
23700,1.922,1.9075,0.238,71.07
23710,1.9109,1.9016,0.258,71.1
23720,1.8739,1.9157,0.23,71.13
23730,2.0613,1.9044,0.273,71.15
23740,1.7699,1.894,0.262,71.18
23750,1.7382,1.9301,0.242,71.21
23760,2.0785,1.8885,0.27,71.24
23770,2.0189,1.9028,0.254,71.27
23780,1.8927,1.9001,0.23,71.3
23790,1.936,1.9187,0.234,71.33
23800,1.8435,1.8905,0.25,71.36
23810,1.9512,1.8956,0.203,71.39
23820,1.7085,1.8848,0.234,71.42
23830,2.1744,1.9649,0.246,71.45
23840,1.8517,1.8932,0.234,71.48
23850,1.8363,1.9252,0.227,71.51
23860,1.9699,1.9058,0.246,71.53
23870,1.6836,1.8997,0.266,71.56
23880,1.9122,1.902,0.281,71.59
23890,2.1799,1.8954,0.258,71.62
23900,1.8897,1.907,0.27,71.65
23910,1.9925,1.8905,0.254,71.68
23920,1.7777,1.8868,0.234,71.71
23930,1.9993,1.8997,0.27,71.74
23940,1.8364,1.8795,0.277,71.77
23950,1.8973,1.9226,0.238,71.8
23960,1.9874,1.9297,0.258,71.83
23970,1.6615,1.8961,0.25,71.86
23980,1.7495,1.8941,0.25,71.89
23990,2.1053,1.8828,0.242,71.92
24000,2.1387,1.9533,0.227,71.95
24010,1.7279,1.878,0.27,71.98
24020,1.7595,1.9078,0.254,72.01
24030,2.0154,1.8954,0.258,72.04
24040,2.0309,1.9161,0.254,72.07
24050,2.0137,1.9078,0.246,72.1
24060,1.9564,1.9505,0.238,72.13
24070,2.1344,1.9013,0.25,72.16
24080,1.7008,1.9152,0.25,72.19
24090,2.0884,1.8942,0.254,72.21
24100,1.9071,1.8812,0.258,72.24
24110,1.6974,1.9073,0.238,72.27
24120,1.7534,1.8961,0.262,72.3
24130,1.9545,1.9349,0.211,72.33
24140,1.8666,1.9753,0.23,72.36
24150,1.9603,1.9103,0.27,72.39
24160,1.7133,1.9099,0.281,72.42
24170,1.6515,1.9231,0.23,72.45
24180,1.63,1.9107,0.23,72.48
24190,1.8593,1.904,0.234,72.51
24200,1.9418,1.9063,0.254,72.54
24210,1.7616,1.8791,0.266,72.57
24220,1.6975,1.8946,0.25,72.6
24230,1.781,1.9372,0.242,72.63
24240,1.8358,1.901,0.246,72.66
24250,1.9139,1.8986,0.27,72.68
24260,1.8067,1.9192,0.223,72.71
24270,1.9639,1.8941,0.266,72.74
24280,1.8709,1.8854,0.258,72.77
24290,1.7898,1.9171,0.211,72.8
24300,1.6011,1.8947,0.25,72.83
24310,2.0457,1.9059,0.219,72.86
24320,1.8326,1.896,0.246,72.89
24330,1.7458,1.8999,0.242,72.92
24340,1.9509,1.9018,0.246,72.95
24350,2.1191,1.8759,0.262,72.98
24360,1.8951,1.8789,0.262,73.01
24370,1.8503,1.8965,0.246,73.03
24380,2.0421,1.8949,0.234,73.06
24390,1.8834,1.9568,0.203,73.09
24400,1.844,1.8898,0.273,73.12
24410,1.8369,1.8904,0.254,73.15
24420,2.0556,1.9046,0.266,73.18
24430,2.0608,1.8951,0.258,73.21
24440,1.848,1.8891,0.242,73.24
24450,1.8724,1.8899,0.266,73.27
24460,1.8997,1.8982,0.234,73.29
24470,1.8128,1.9131,0.23,73.32
24480,1.9031,1.8893,0.266,73.35
24490,1.7675,1.9417,0.242,73.38
24500,1.8505,1.8702,0.246,73.41
24510,1.9005,1.8979,0.227,73.44
24520,1.942,1.9038,0.219,73.47
24530,1.7971,1.9144,0.258,73.5
24540,1.7723,1.8869,0.262,73.52
24550,1.5036,1.8869,0.293,73.55
24560,1.8908,1.8837,0.273,73.58
24570,1.6835,1.9405,0.25,73.61
24580,1.8556,1.89,0.234,73.64
24590,1.9738,1.9542,0.254,73.67
24600,2.1379,1.9027,0.273,73.7
24610,1.9331,1.8795,0.266,73.73
24620,1.601,1.8877,0.246,73.76
24630,2.0197,1.9091,0.27,73.79
24640,2.0711,1.8856,0.258,73.81
24650,1.9387,1.8717,0.254,73.84
24660,1.7182,1.8919,0.254,73.87
24670,1.7202,1.879,0.246,73.9
24680,1.847,1.8994,0.246,73.93
24690,1.9187,1.9056,0.262,73.96
24700,1.8792,1.8858,0.254,73.99
24710,1.8814,1.8862,0.27,74.02
24720,1.7382,1.8823,0.277,74.05
24730,1.7751,1.8909,0.277,74.07
24740,1.6716,1.9003,0.297,74.1
24750,1.8549,1.8927,0.23,74.13
24760,1.701,1.9022,0.266,74.16
24770,1.9442,1.8732,0.262,74.19
24780,1.8484,1.9389,0.254,74.22
24790,1.7815,1.8845,0.254,74.25
24800,1.7669,1.9056,0.219,74.27
24810,1.9906,1.8938,0.234,74.3
24820,1.8138,1.9062,0.23,74.33
24830,2.0605,1.877,0.266,74.36
24840,1.6596,1.899,0.285,74.39
24850,1.6626,1.8723,0.254,74.42
24860,1.74,1.9163,0.246,74.45
24870,1.9028,1.8761,0.25,74.48
24880,1.9267,1.9618,0.207,74.51
24890,1.933,1.8846,0.258,74.53
24900,1.8444,1.88,0.242,74.56
24910,1.9183,1.8719,0.27,74.59
24920,1.7394,1.9241,0.199,74.62
24930,1.8995,1.879,0.266,74.65
24940,1.7573,1.8779,0.254,74.68
24950,1.8064,1.8977,0.254,74.71
24960,1.9791,1.9047,0.23,74.76
24970,1.8826,1.9203,0.242,74.79
24980,2.0819,1.887,0.227,74.82
24990,1.5637,1.8761,0.254,74.85
25000,1.8515,1.883,0.246,74.88
25010,1.7594,1.8902,0.266,74.91
25020,1.689,1.9112,0.219,74.94
25030,1.8715,1.8874,0.25,74.97
25040,1.6804,1.9003,0.234,74.99
25050,1.788,1.9059,0.25,75.02
25060,1.7612,1.9169,0.215,75.05
25070,1.9148,1.8767,0.254,75.08
25080,1.9062,1.8897,0.25,75.11
25090,1.9511,1.9303,0.262,75.14
25100,1.8135,1.8626,0.25,75.17
25110,1.616,1.8817,0.273,75.2
25120,1.61,1.9189,0.25,75.22
25130,1.7401,1.9027,0.238,75.25
25140,1.8808,1.8854,0.258,75.28
25150,2.1372,1.9062,0.266,75.31
25160,1.7483,1.8731,0.262,75.34
25170,1.9729,1.8735,0.273,75.37
25180,1.6669,1.9253,0.246,75.4
25190,1.9703,1.873,0.293,75.43
25200,1.8775,1.9125,0.219,75.46
25210,1.9251,1.8681,0.301,75.48
25220,1.9029,1.876,0.277,75.51
25230,1.8914,1.8831,0.281,75.54
25240,1.9851,1.8876,0.242,75.57
25250,1.86,1.894,0.246,75.6
25260,1.9394,1.8619,0.254,75.63
25270,1.7133,1.8988,0.23,75.66
25280,1.7292,1.8822,0.266,75.69
25290,1.6388,1.8884,0.281,75.72
25300,2.1379,1.8912,0.266,75.74
25310,1.6532,1.9014,0.281,75.77
25320,1.9053,1.9358,0.258,75.8
25330,2.1082,1.9416,0.254,75.83
25340,1.8761,1.8864,0.234,75.86
25350,1.9829,1.8924,0.227,75.89
25360,2.1915,1.9104,0.234,75.92
25370,2.0576,1.9293,0.195,75.95
25380,1.643,1.9043,0.215,75.98
25390,1.8938,1.9321,0.215,76.01
25400,1.777,1.8732,0.27,76.04
25410,1.8306,1.8757,0.254,76.07
25420,1.4414,1.8825,0.262,76.1
25430,1.7049,1.884,0.266,76.13
25440,1.7776,1.9004,0.258,76.15
25450,2.0424,1.8807,0.266,76.18
25460,1.8263,1.8848,0.262,76.21
25470,1.9057,1.9172,0.254,76.24
25480,1.7583,1.932,0.223,76.27
25490,1.7789,1.9042,0.254,76.3
25500,2.0796,1.9115,0.246,76.33
25510,2.0342,1.873,0.281,76.36
25520,1.8842,1.8921,0.258,76.38
25530,2.1263,1.8913,0.266,76.41
25540,1.6309,1.8738,0.281,76.44
25550,1.6222,1.9444,0.23,76.47
25560,1.9284,1.9086,0.254,76.5
25570,1.8766,1.8779,0.281,76.53
25580,2.0035,1.8518,0.289,76.56
25590,1.6217,1.8852,0.238,76.59
25600,1.8652,1.8813,0.254,76.62
25610,1.739,1.865,0.254,76.64
25620,2.0684,1.898,0.254,76.67
25630,2.0512,1.863,0.273,76.7
25640,2.0149,1.8875,0.258,76.73
25650,1.7161,1.8946,0.258,76.76
25660,1.9514,1.8914,0.254,76.79
25670,1.6053,1.9027,0.227,76.82
25680,1.7892,1.8671,0.258,76.85
25690,2.376,1.8888,0.258,76.88
25700,1.7858,1.8621,0.285,76.91
25710,1.6711,1.9024,0.25,76.94
25720,1.6012,1.8665,0.258,76.97
25730,1.8314,1.8691,0.285,76.99
25740,1.7825,1.889,0.273,77.02
25750,1.7775,1.8725,0.277,77.05
25760,1.7432,1.8585,0.258,77.08
25770,1.923,1.8963,0.258,77.11
25780,1.7053,1.8699,0.25,77.14
25790,2.0145,1.861,0.27,77.17
25800,2.02,1.8783,0.273,77.2
25810,1.8,1.8837,0.262,77.23
25820,1.9006,1.9236,0.266,77.26
25830,1.7339,1.8909,0.23,77.28
25840,1.788,1.9097,0.238,77.31
25850,1.7522,1.9034,0.25,77.34
25860,1.9109,1.8647,0.25,77.37
25870,2.0618,1.8802,0.246,77.4
25880,1.8098,1.8677,0.246,77.43
25890,1.9628,1.9099,0.258,77.46
25900,1.9424,1.8783,0.277,77.49
25910,1.8572,1.8685,0.27,77.52
25920,1.7782,1.8774,0.238,77.54
25930,1.8246,1.8755,0.289,77.57
25940,1.8807,1.8771,0.258,77.6
25950,1.9288,1.8887,0.223,77.63
25960,1.7661,1.8655,0.262,77.66
25970,1.7779,1.8755,0.242,77.69
25980,1.8153,1.8632,0.273,77.72
25990,2.0558,1.8554,0.281,77.75
26000,1.82,1.8661,0.266,77.78
26010,2.0934,1.9022,0.254,77.81
26020,1.9211,1.8843,0.281,77.84
26030,1.6713,1.8921,0.254,77.86
26040,1.7371,1.8762,0.262,77.89
26050,1.7931,1.9025,0.246,77.92
26060,2.1665,1.8739,0.266,77.95
26070,1.7211,1.9307,0.254,77.98
26080,1.6137,1.8662,0.297,78.01
26090,1.8104,1.9022,0.254,78.04
26100,1.604,1.8737,0.277,78.07
26110,2.0113,1.8788,0.262,78.1
26120,1.7793,1.9048,0.266,78.12
26130,2.0182,1.8654,0.277,78.15
26140,1.9235,1.8631,0.277,78.18
26150,1.8655,1.8771,0.262,78.21
26160,1.7646,1.879,0.262,78.24
26170,1.9001,1.8835,0.246,78.27
26180,2.1658,1.858,0.258,78.3
26190,1.6791,1.8901,0.254,78.33
26200,1.8889,1.9198,0.238,78.36
26210,1.5732,1.8997,0.285,78.39
26220,1.831,1.8686,0.293,78.41
26230,1.8847,1.8524,0.273,78.44
26240,1.9151,1.8724,0.25,78.47
26250,1.9425,1.8718,0.25,78.5
26260,2.0316,1.931,0.238,78.53
26270,1.8185,1.8653,0.297,78.56
26280,2.1696,1.841,0.289,78.59
26290,1.9018,1.8794,0.273,78.62
26300,1.837,1.8786,0.285,78.65
26310,1.8822,1.8924,0.242,78.67
26320,1.6368,1.8756,0.266,78.7
26330,1.6664,1.8642,0.262,78.73
26340,1.7799,1.8795,0.242,78.76
26350,2.0142,1.8727,0.273,78.79
26360,1.9242,1.8638,0.27,78.82
26370,1.8353,1.8758,0.242,78.85
26380,1.7374,1.8548,0.27,78.88
26390,1.6959,1.9516,0.258,78.91
26400,1.9615,1.8865,0.27,78.94
26410,1.8913,1.8876,0.266,78.97
26420,1.6962,1.8613,0.266,78.99
26430,2.0686,1.8919,0.27,79.02
26440,2.102,1.8994,0.242,79.05
26450,2.1219,1.8524,0.27,79.08
26460,2.1647,1.8843,0.254,79.11
26470,1.421,1.8438,0.277,79.14
26480,1.7785,1.8592,0.266,79.17
26490,1.8355,1.8756,0.273,79.2
26500,1.7143,1.8522,0.277,79.23
26510,1.7994,1.8841,0.266,79.25
26520,1.8633,1.8591,0.266,79.28
26530,1.8657,1.9092,0.25,79.31
26540,2.0155,1.8555,0.297,79.34
26550,1.8942,1.8606,0.258,79.37
26560,1.7466,1.8652,0.262,79.4
26570,1.639,1.8801,0.25,79.43
26580,1.8181,1.8496,0.277,79.46
26590,1.8082,1.8758,0.242,79.49
26600,1.9814,1.8985,0.285,79.52
26610,1.9162,1.8663,0.289,79.54
26620,1.941,1.8915,0.262,79.57
26630,1.8046,1.8629,0.254,79.6
26640,1.7422,1.8598,0.293,79.63
26650,1.7938,1.8512,0.281,79.66
26660,1.8745,1.8626,0.262,79.69
26670,1.8636,1.8474,0.285,79.72
26680,1.8088,1.8844,0.246,79.76
26690,1.7536,1.9151,0.227,79.79
26700,2.039,1.874,0.25,79.82
26710,2.041,1.8915,0.227,79.85
26720,1.8211,1.8705,0.254,79.87
26730,1.882,1.8708,0.27,79.9
26740,1.8403,1.9206,0.25,79.93
26750,1.9443,1.877,0.238,79.96
26760,1.6667,1.8561,0.277,79.99
26770,2.1333,1.8477,0.293,80.02
26780,1.9759,1.8603,0.273,80.05
26790,1.8406,1.8959,0.254,80.08
26800,1.6762,1.8428,0.293,80.11
26810,1.6546,1.8673,0.273,80.14
26820,1.9692,1.8819,0.273,80.16
26830,1.6583,1.8532,0.293,80.19
26840,1.6952,1.8998,0.273,80.22
