step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,wall_clock_s
2960.0,2.3029,2.3019,2.3012,0.09,0.094,0.1,0.008822,0.0008822,9.0
2970.0,2.3023,2.3022,2.3012,0.09,0.125,0.1,0.008751,0.0008751,9.03
2980.0,2.2992,2.3022,2.3012,0.086,0.156,0.1,0.04632,0.004632,9.06
2990.0,2.3009,2.3017,2.3011,0.09,0.188,0.1,0.01235,0.001235,9.09
3000.0,2.3022,2.3016,2.3011,0.09,0.062,0.1,0.01432,0.001432,9.12
3010.0,2.301,2.3015,2.301,0.09,0.0,0.1,0.01047,0.001047,9.15
3020.0,2.3016,2.3013,2.3009,0.09,0.062,0.1,0.009935,0.0009935,9.18
3030.0,2.3009,2.3015,2.3009,0.09,0.188,0.1,0.02062,0.002062,9.21
3040.0,2.3009,2.3016,2.3009,0.09,0.156,0.1,0.01184,0.001184,9.24
3050.0,2.3011,2.3015,2.3008,0.09,0.125,0.1,0.01346,0.001346,9.26
3060.0,2.3007,2.3017,2.3008,0.09,0.125,0.1,0.01039,0.001039,9.29
3070.0,2.3005,2.3022,2.3009,0.09,0.156,0.1,0.02087,0.002087,9.32
3080.0,2.3038,2.302,2.3008,0.09,0.031,0.1,0.01105,0.001105,9.35
3090.0,2.3017,2.3013,2.3007,0.09,0.125,0.1,0.02466,0.002466,9.38
3100.0,2.3023,2.3017,2.3008,0.09,0.062,0.1,0.0206,0.00206,9.41
3110.0,2.2985,2.302,2.3008,0.09,0.188,0.1,0.03343,0.003343,9.44
3120.0,2.3041,2.3016,2.3007,0.09,0.062,0.1,0.03385,0.003385,9.47
3130.0,2.3017,2.3019,2.3007,0.086,0.094,0.1,0.009275,0.0009275,9.5
3140.0,2.3013,2.3018,2.3007,0.086,0.094,0.1,0.008785,0.0008785,9.53
3150.0,2.3013,2.3017,2.3008,0.086,0.156,0.1,0.007732,0.0007732,9.56
3160.0,2.3008,2.3017,2.3007,0.086,0.062,0.1,0.0245,0.00245,9.6
3170.0,2.3014,2.3012,2.3006,0.086,0.031,0.1,0.01498,0.001498,9.62
3180.0,2.3004,2.3011,2.3005,0.09,0.094,0.1,0.01821,0.001821,9.65
3190.0,2.3035,2.3015,2.3004,0.09,0.062,0.1,0.01103,0.001103,9.68
3200.0,2.3004,2.3017,2.3004,0.09,0.125,0.1,0.01893,0.001893,9.71
3210.0,2.301,2.3016,2.3004,0.086,0.125,0.1,0.01217,0.001217,9.75
3220.0,2.3002,2.3013,2.3003,0.086,0.219,0.1,0.01567,0.001567,9.78
3230.0,2.3021,2.3015,2.3003,0.086,0.062,0.1,0.02684,0.002684,9.8
3240.0,2.3067,2.3022,2.3004,0.086,0.031,0.1,0.0542,0.00542,9.83
3250.0,2.3012,2.3017,2.3003,0.086,0.188,0.1,0.01765,0.001765,9.86
3260.0,2.3031,2.3016,2.3003,0.086,0.094,0.1,0.02019,0.002019,9.89
3270.0,2.302,2.3016,2.3002,0.086,0.156,0.1,0.01933,0.001933,9.92
3280.0,2.3026,2.3014,2.3002,0.086,0.062,0.1,0.01376,0.001376,9.95
3290.0,2.2951,2.3012,2.3001,0.086,0.125,0.1,0.06375,0.006375,9.98
3300.0,2.299,2.301,2.3,0.086,0.062,0.1,0.03236,0.003236,10.01
3310.0,2.3022,2.3013,2.2999,0.09,0.125,0.1,0.01147,0.001147,10.04
3320.0,2.3043,2.3015,2.2999,0.086,0.031,0.1,0.05366,0.005366,10.07
3330.0,2.3002,2.3013,2.2998,0.086,0.062,0.1,0.01479,0.001479,10.1
3340.0,2.299,2.301,2.2997,0.086,0.125,0.1,0.02453,0.002453,10.13
3350.0,2.2974,2.3014,2.2997,0.086,0.125,0.1,0.02297,0.002297,10.16
3360.0,2.299,2.3008,2.2995,0.09,0.094,0.1,0.0193,0.00193,10.19
3370.0,2.3,2.3004,2.2995,0.094,0.125,0.1,0.02057,0.002057,10.22
3380.0,2.2952,2.3007,2.2994,0.09,0.031,0.1,0.04066,0.004066,10.25
3390.0,2.3046,2.3013,2.2994,0.086,0.062,0.1,0.0347,0.00347,10.28
3400.0,2.3018,2.3013,2.2993,0.086,0.062,0.1,0.01436,0.001436,10.31
3410.0,2.2974,2.3012,2.2994,0.082,0.094,0.1,0.02222,0.002222,10.34
3420.0,2.3044,2.3012,2.2992,0.082,0.031,0.1,0.05433,0.005433,10.37
3430.0,2.3029,2.3007,2.2991,0.082,0.125,0.1,0.03009,0.003009,10.4
3440.0,2.2995,2.3011,2.2991,0.082,0.062,0.1,0.01833,0.001833,10.42
3450.0,2.2963,2.3011,2.299,0.082,0.281,0.1,0.045,0.0045,10.45
3460.0,2.2976,2.2999,2.2988,0.086,0.094,0.1,0.04067,0.004067,10.49
3470.0,2.3008,2.2999,2.2987,0.086,0.094,0.1,0.01498,0.001498,10.51
3480.0,2.3001,2.3009,2.2987,0.086,0.031,0.1,0.01621,0.001621,10.54
3490.0,2.3001,2.3012,2.2988,0.086,0.188,0.1,0.01833,0.001833,10.57
3500.0,2.2925,2.3007,2.2987,0.086,0.062,0.1,0.06317,0.006317,10.6
3510.0,2.299,2.2997,2.2984,0.086,0.062,0.1,0.03028,0.003028,10.63
3520.0,2.2997,2.3001,2.2983,0.09,0.156,0.1,0.03818,0.003818,10.66
3530.0,2.3008,2.3006,2.2982,0.086,0.125,0.1,0.01975,0.001975,10.69
3540.0,2.2978,2.3009,2.2981,0.09,0.219,0.1,0.04414,0.004414,10.72
3550.0,2.3038,2.3012,2.298,0.09,0.031,0.1,0.02849,0.002849,10.75
3560.0,2.3016,2.301,2.2979,0.086,0.125,0.1,0.04469,0.004469,10.78
3570.0,2.2964,2.3003,2.2978,0.086,0.188,0.1,0.03242,0.003242,10.81
3580.0,2.3061,2.3003,2.2976,0.086,0.031,0.1,0.06088,0.006088,10.84
3590.0,2.2984,2.301,2.298,0.074,0.125,0.1,0.04077,0.004077,10.87
3600.0,2.2996,2.3009,2.2979,0.078,0.031,0.1,0.02921,0.002921,10.9
3610.0,2.2961,2.3006,2.298,0.086,0.188,0.1,0.03872,0.003872,10.93
3620.0,2.3036,2.3006,2.2975,0.078,0.094,0.1,0.05159,0.005159,10.96
3630.0,2.2989,2.3008,2.2977,0.086,0.156,0.1,0.02591,0.002591,10.99
3640.0,2.2953,2.301,2.2977,0.094,0.219,0.1,0.06649,0.006649,11.02
3650.0,2.3009,2.2992,2.2968,0.074,0.031,0.1,0.02504,0.002504,11.05
3660.0,2.3007,2.2998,2.297,0.078,0.062,0.1,0.01804,0.001804,11.08
3670.0,2.3032,2.3016,2.2972,0.094,0.094,0.1,0.04037,0.004037,11.11
3680.0,2.301,2.3009,2.2969,0.086,0.094,0.1,0.03618,0.003618,11.14
3690.0,2.3034,2.3009,2.2966,0.078,0.125,0.1,0.02789,0.002789,11.16
3700.0,2.2903,2.299,2.2961,0.078,0.188,0.1,0.03937,0.003937,11.19
3710.0,2.2979,2.2977,2.2958,0.078,0.125,0.1,0.02529,0.002529,11.22
3720.0,2.3034,2.2989,2.2954,0.082,0.031,0.1,0.04703,0.004703,11.25
3730.0,2.3077,2.3003,2.2957,0.086,0.031,0.1,0.1118,0.01118,11.28
3740.0,2.2975,2.2998,2.2956,0.086,0.219,0.1,0.04693,0.004693,11.31
3750.0,2.3011,2.2988,2.2949,0.078,0.094,0.1,0.03104,0.003104,11.34
3760.0,2.2937,2.2993,2.295,0.086,0.094,0.1,0.05572,0.005572,11.37
3770.0,2.2912,2.2983,2.2946,0.086,0.125,0.1,0.09865,0.009865,11.4
3780.0,2.2911,2.2974,2.2939,0.09,0.031,0.1,0.04106,0.004106,11.43
3790.0,2.2958,2.2964,2.2933,0.074,0.094,0.1,0.07384,0.007384,11.47
3800.0,2.3045,2.2956,2.2926,0.078,0.094,0.1,0.1158,0.01158,11.51
3810.0,2.3005,2.2962,2.2923,0.082,0.125,0.1,0.03459,0.003459,11.58
3820.0,2.2905,2.2968,2.2919,0.086,0.062,0.1,0.05203,0.005203,11.61
3830.0,2.2996,2.2973,2.2921,0.09,0.062,0.1,0.06514,0.006514,11.65
3840.0,2.2957,2.2971,2.2914,0.086,0.125,0.1,0.06836,0.006836,11.68
3850.0,2.2969,2.2979,2.2921,0.082,0.094,0.1,0.1123,0.01123,11.72
3860.0,2.3003,2.2976,2.2906,0.086,0.188,0.1,0.03704,0.003704,11.78
3870.0,2.2881,2.296,2.2897,0.086,0.25,0.1,0.06662,0.006662,11.82
3880.0,2.2973,2.2961,2.2899,0.082,0.062,0.1,0.1233,0.01233,11.85
3890.0,2.3056,2.2952,2.2875,0.086,0.094,0.1,0.0865,0.00865,11.88
3900.0,2.2977,2.2936,2.2858,0.082,0.062,0.1,0.1048,0.01048,11.91
3910.0,2.2964,2.2926,2.284,0.109,0.094,0.1,0.06509,0.006509,11.94
3920.0,2.2844,2.2919,2.2831,0.105,0.094,0.1,0.06503,0.006503,11.97
3930.0,2.2862,2.2917,2.2816,0.133,0.094,0.1,0.07476,0.007476,12.0
3940.0,2.2892,2.2909,2.2792,0.129,0.031,0.1,0.1021,0.01021,12.04
3950.0,2.2903,2.2892,2.2783,0.129,0.125,0.1,0.06565,0.006565,12.07
3960.0,2.2781,2.2875,2.2743,0.141,0.125,0.1,0.1545,0.01545,12.1
3970.0,2.3124,2.2855,2.2693,0.16,0.062,0.1,0.3917,0.03917,12.13
3980.0,2.2919,2.2839,2.2668,0.152,0.125,0.1,0.1309,0.01309,12.16
3990.0,2.2523,2.2855,2.2647,0.16,0.219,0.1,0.2844,0.02844,12.19
4000.0,2.2978,2.2849,2.2614,0.164,0.188,0.1,0.3704,0.03704,12.22
4010.0,2.2868,2.2863,2.2669,0.145,0.156,0.1,0.2671,0.02671,12.25
4020.0,2.2857,2.2861,2.2664,0.148,0.156,0.1,0.08807,0.008807,12.29
4030.0,2.3206,2.2821,2.2509,0.16,0.125,0.1,0.6061,0.06061,12.33
4040.0,2.3006,2.2841,2.2543,0.156,0.156,0.1,0.1671,0.01671,12.36
4050.0,2.306,2.2853,2.2463,0.164,0.094,0.1,0.6872,0.06872,12.4
4060.0,2.4098,2.2849,2.2548,0.16,0.031,0.1,1.376,0.1376,12.43
4070.0,2.2516,2.2794,2.2556,0.172,0.312,0.1,0.5724,0.05724,12.46
4080.0,2.3141,2.2813,2.275,0.125,0.125,0.1,0.2437,0.02437,12.49
4090.0,2.2158,2.2759,2.2356,0.168,0.281,0.1,0.3066,0.03066,12.52
4100.0,2.2731,2.2725,2.2573,0.152,0.094,0.1,0.3315,0.03315,12.55
4110.0,2.2763,2.2801,2.2554,0.176,0.156,0.1,0.1586,0.01586,12.58
4120.0,2.2351,2.2639,2.2341,0.164,0.312,0.1,0.2966,0.02966,12.61
4130.0,2.2864,2.2631,2.2578,0.156,0.062,0.1,0.07423,0.007423,12.64
4140.0,2.3031,2.272,2.2328,0.172,0.156,0.1,0.4081,0.04081,12.67
4150.0,2.2557,2.2689,2.2351,0.176,0.125,0.1,0.3769,0.03769,12.7
4160.0,2.2673,2.2709,2.2493,0.168,0.094,0.1,0.3298,0.03298,12.73
4170.0,2.2653,2.2702,2.2341,0.172,0.125,0.1,0.4511,0.04511,12.76
4180.0,2.3088,2.2775,2.2457,0.172,0.094,0.1,0.1644,0.01644,12.79
4190.0,2.2708,2.2764,2.2447,0.18,0.062,0.1,0.2097,0.02097,12.82
4200.0,2.3136,2.2676,2.2346,0.176,0.125,0.1,0.3911,0.03911,12.85
4210.0,2.1855,2.2541,2.2193,0.172,0.188,0.1,0.2077,0.02077,12.88
4220.0,2.2938,2.2609,2.2333,0.184,0.156,0.1,0.1988,0.01988,12.91
4230.0,2.2491,2.269,2.2531,0.145,0.219,0.1,0.2074,0.02074,12.94
4240.0,2.288,2.2705,2.2931,0.102,0.188,0.1,0.2747,0.02747,12.97
4250.0,2.2548,2.2768,2.2193,0.184,0.219,0.1,0.2376,0.02376,13.0
4260.0,2.187,2.2598,2.2148,0.18,0.25,0.1,0.4202,0.04202,13.03
4270.0,2.2599,2.2499,2.2067,0.184,0.094,0.1,0.3076,0.03076,13.06
4280.0,2.1177,2.2394,2.2178,0.168,0.219,0.1,0.52,0.052,13.09
4290.0,2.217,2.2228,2.2244,0.152,0.094,0.1,1.284,0.1284,13.12
4300.0,2.2433,2.236,2.211,0.172,0.125,0.1,0.7411,0.07411,13.14
4310.0,2.3148,2.248,2.2028,0.184,0.062,0.1,1.632,0.1632,13.17
4320.0,2.0996,2.2148,2.2432,0.164,0.156,0.1,1.682,0.1682,13.2
4330.0,2.2204,2.2551,2.2333,0.184,0.156,0.1,0.5059,0.05059,13.23
4340.0,2.2397,2.2864,2.2058,0.176,0.062,0.1,0.7958,0.07958,13.26
4350.0,2.194,2.2479,2.1972,0.172,0.125,0.1,0.4883,0.04883,13.29
4360.0,2.2903,2.2398,2.2545,0.145,0.188,0.1,1.206,0.1206,13.32
4370.0,2.2477,2.2485,2.1992,0.219,0.125,0.1,0.2934,0.02934,13.35
4380.0,2.265,2.2386,2.1875,0.215,0.156,0.1,1.111,0.1111,13.38
4390.0,2.2254,2.2228,2.1745,0.195,0.062,0.1,0.2806,0.02806,13.41
4400.0,2.1497,2.1979,2.164,0.172,0.094,0.1,1.822,0.1822,13.44
4410.0,2.1889,2.1957,2.1924,0.199,0.062,0.1,0.872,0.0872,13.47
4420.0,2.2598,2.2273,2.1788,0.184,0.156,0.1,0.3234,0.03234,13.5
4430.0,2.2445,2.2218,2.1609,0.18,0.125,0.1,1.056,0.1056,13.53
4440.0,2.3415,2.1935,2.2884,0.18,0.219,0.1,2.312,0.2312,13.56
4450.0,2.1327,2.1537,2.1623,0.211,0.188,0.1,1.745,0.1745,13.59
4460.0,2.1246,2.1654,2.1443,0.219,0.156,0.1,0.61,0.061,13.62
4470.0,2.0642,2.1826,2.1513,0.211,0.219,0.1,0.5393,0.05393,13.65
4480.0,2.1362,2.1801,2.1746,0.199,0.094,0.1,0.4867,0.04867,13.68
4490.0,2.1212,2.1772,2.1427,0.219,0.188,0.1,1.106,0.1106,13.71
4500.0,2.4819,2.193,2.2963,0.172,0.094,0.1,3.453,0.3453,13.74
4510.0,2.1918,2.2209,2.1465,0.215,0.094,0.1,0.8494,0.08494,13.77
4520.0,2.1016,2.168,2.135,0.223,0.094,0.1,0.3636,0.03636,13.8
4530.0,2.1519,2.1608,2.166,0.215,0.281,0.1,1.079,0.1079,13.83
4540.0,2.0948,2.1936,2.1208,0.227,0.094,0.1,0.374,0.0374,13.87
4550.0,2.0828,2.1301,2.1312,0.223,0.25,0.1,1.398,0.1398,13.9
4560.0,1.9315,2.106,2.1728,0.207,0.25,0.1,0.8966,0.08966,13.94
4570.0,2.1578,2.1363,2.1606,0.207,0.156,0.1,1.412,0.1412,13.98
4580.0,2.1068,2.1445,2.1255,0.219,0.156,0.1,0.5717,0.05717,14.04
4590.0,2.2519,2.1662,2.1981,0.184,0.094,0.1,0.9631,0.09631,14.1
4600.0,2.1298,2.1555,2.1285,0.211,0.188,0.1,0.7833,0.07833,14.15
4610.0,2.0288,2.1463,2.1126,0.223,0.219,0.1,0.9767,0.09767,14.19
4620.0,2.3179,2.1752,2.147,0.203,0.125,0.1,1.155,0.1155,14.23
4630.0,2.1657,2.1978,2.1798,0.207,0.094,0.1,0.5802,0.05802,14.27
4640.0,2.0902,2.1848,2.1083,0.227,0.25,0.1,1.729,0.1729,14.3
4650.0,2.288,2.1768,2.1037,0.203,0.125,0.1,1.203,0.1203,14.34
4660.0,2.1726,2.1655,2.1137,0.223,0.188,0.1,0.7078,0.07078,14.39
4670.0,2.1404,2.1253,2.0914,0.23,0.156,0.1,0.358,0.0358,14.45
4680.0,2.1054,2.1189,2.1004,0.227,0.094,0.1,0.5458,0.05458,14.49
4690.0,2.1878,2.1199,2.0979,0.219,0.156,0.1,0.521,0.0521,14.52
4700.0,2.2687,2.1225,2.1053,0.215,0.094,0.1,1.289,0.1289,14.56
4710.0,2.1339,2.1216,2.1263,0.227,0.219,0.1,0.4619,0.04619,14.59
4720.0,2.1614,2.1275,2.1139,0.211,0.188,0.1,0.816,0.0816,14.62
4730.0,2.0764,2.1223,2.1238,0.203,0.188,0.1,0.531,0.0531,14.66
4740.0,2.2965,2.1142,2.0857,0.215,0.125,0.1,0.8561,0.08561,14.69
4750.0,2.0166,2.1218,2.0903,0.199,0.25,0.1,0.9915,0.09915,14.72
4760.0,2.1119,2.1098,2.1157,0.188,0.156,0.1,1.65,0.165,14.75
4770.0,2.0807,2.1203,2.1065,0.176,0.156,0.1,0.4909,0.04909,14.78
4780.0,2.147,2.1163,2.1305,0.195,0.188,0.1,1.423,0.1423,14.81
4790.0,2.055,2.0891,2.0752,0.215,0.188,0.1,1.344,0.1344,14.84
4800.0,2.1879,2.0805,2.1291,0.188,0.094,0.1,1.468,0.1468,14.87
4810.0,1.9548,2.0765,2.0781,0.23,0.219,0.1,0.7206,0.07206,14.9
4820.0,2.2817,2.1181,2.0903,0.203,0.188,0.1,2.014,0.2014,14.93
4830.0,2.0842,2.1379,2.0794,0.211,0.156,0.1,0.5926,0.05926,14.96
4840.0,2.0159,2.0876,2.0815,0.211,0.125,0.1,0.6895,0.06895,15.0
4850.0,2.1305,2.0929,2.095,0.199,0.156,0.1,0.4144,0.04144,15.03
4860.0,2.2534,2.124,2.1055,0.141,0.094,0.1,1.817,0.1817,15.07
4870.0,2.0164,2.1232,2.0808,0.188,0.25,0.1,0.7133,0.07133,15.11
4880.0,2.0546,2.1227,2.088,0.195,0.156,0.1,0.4872,0.04872,15.15
4890.0,1.9854,2.0918,2.0557,0.207,0.062,0.1,0.4814,0.04814,15.21
4900.0,1.9866,2.0687,2.0838,0.211,0.156,0.1,0.7517,0.07517,15.25
4910.0,2.0524,2.0769,2.0875,0.223,0.094,0.1,0.709,0.0709,15.29
4920.0,2.0941,2.101,2.0595,0.207,0.219,0.1,1.216,0.1216,15.32
4930.0,1.9195,2.0996,2.0613,0.207,0.125,0.1,0.78,0.078,15.37
4940.0,2.0155,2.1006,2.0705,0.168,0.094,0.1,0.5564,0.05564,15.41
4950.0,2.124,2.1118,2.0533,0.207,0.125,0.1,1.253,0.1253,15.45
4960.0,2.2984,2.1097,2.124,0.199,0.125,0.1,1.663,0.1663,15.49
4970.0,2.1741,2.1059,2.0542,0.188,0.188,0.1,0.8135,0.08135,15.53
4980.0,2.0594,2.0886,2.061,0.152,0.094,0.1,0.6783,0.06783,15.56
4990.0,1.9221,2.0477,2.0523,0.191,0.344,0.1,1.164,0.1164,15.6
5000.0,2.2899,2.0783,2.2214,0.172,0.156,0.1,1.744,0.1744,15.63
5010.0,1.9946,2.1358,2.0659,0.203,0.156,0.1,0.9574,0.09574,15.66
5020.0,2.0696,2.1176,2.1562,0.121,0.219,0.1,1.091,0.1091,15.69
5030.0,1.9589,2.1108,2.0876,0.148,0.219,0.1,0.7436,0.07436,15.73
5040.0,2.1084,2.1127,2.0593,0.156,0.125,0.1,0.9805,0.09805,15.76
5050.0,2.2494,2.1233,2.0733,0.156,0.156,0.1,0.7019,0.07019,15.81
5060.0,2.1718,2.115,2.0561,0.137,0.188,0.1,1.428,0.1428,15.84
5070.0,2.1966,2.1081,2.0766,0.168,0.031,0.1,0.8742,0.08742,15.88
5080.0,1.9944,2.0983,2.0972,0.148,0.281,0.1,0.6259,0.06259,15.93
5090.0,2.2116,2.0898,2.0763,0.152,0.031,0.1,1.417,0.1417,15.97
5100.0,2.0753,2.0997,2.0593,0.164,0.156,0.1,0.7726,0.07726,16.02
5110.0,2.2143,2.109,2.088,0.152,0.125,0.1,0.4995,0.04995,16.06
5120.0,2.0938,2.1135,2.0966,0.152,0.25,0.1,0.5343,0.05343,16.11
5130.0,1.9969,2.0948,2.0697,0.152,0.188,0.1,0.6051,0.06051,16.15
5140.0,2.1418,2.0981,2.1174,0.156,0.188,0.1,0.6874,0.06874,16.2
5150.0,2.1,2.0813,2.1353,0.176,0.062,0.1,1.184,0.1184,16.25
5160.0,2.1262,2.0958,2.0881,0.16,0.188,0.1,0.6165,0.06165,16.34
5170.0,1.9851,2.1059,2.059,0.148,0.219,0.1,0.8388,0.08388,16.39
5180.0,2.1675,2.076,2.0881,0.156,0.094,0.1,1.312,0.1312,16.43
5190.0,2.0518,2.0796,2.0551,0.148,0.281,0.1,0.382,0.0382,16.47
5200.0,2.168,2.1017,2.058,0.16,0.094,0.1,0.7427,0.07427,16.51
5210.0,2.0329,2.089,2.0665,0.152,0.125,0.1,0.4748,0.04748,16.56
5220.0,2.0375,2.059,2.0572,0.156,0.094,0.1,0.984,0.0984,16.59
5230.0,2.132,2.0653,2.0633,0.16,0.188,0.1,0.9616,0.09616,16.62
5240.0,1.978,2.0687,2.0723,0.148,0.312,0.1,0.8184,0.08184,16.65
5250.0,2.04,2.0599,2.0914,0.156,0.219,0.1,0.5675,0.05675,16.68
5260.0,2.3225,2.0767,2.1271,0.141,0.062,0.1,1.322,0.1322,16.72
5270.0,2.0144,2.0987,2.0716,0.168,0.25,0.1,0.4716,0.04716,16.75
5280.0,2.1035,2.0826,2.0965,0.152,0.094,0.1,1.871,0.1871,16.78
5290.0,1.9623,2.0594,2.0372,0.211,0.188,0.1,0.9329,0.09329,16.81
5300.0,1.9801,2.0441,2.043,0.148,0.219,0.1,0.5508,0.05508,16.84
5310.0,2.238,2.0628,2.0519,0.148,0.219,0.1,1.425,0.1425,16.87
5320.0,1.9866,2.0755,2.0587,0.137,0.125,0.1,0.5567,0.05567,16.9
5330.0,1.9364,2.0845,2.0447,0.145,0.156,0.1,0.8154,0.08154,16.93
5340.0,2.1932,2.1097,2.1211,0.129,0.156,0.1,1.345,0.1345,16.96
5350.0,2.0509,2.1001,2.0449,0.191,0.188,0.1,0.5965,0.05965,16.99
5360.0,1.9977,2.0768,2.0651,0.16,0.219,0.1,0.8052,0.08052,17.02
5370.0,2.0544,2.089,2.0732,0.156,0.125,0.1,0.6964,0.06964,17.05
5380.0,2.172,2.0753,2.0693,0.16,0.062,0.1,1.15,0.115,17.08
5390.0,2.0585,2.0633,2.035,0.207,0.25,0.1,0.3759,0.03759,17.11
5400.0,2.0782,2.0484,2.0779,0.141,0.188,0.1,1.947,0.1947,17.14
5410.0,1.9567,2.034,2.0506,0.168,0.125,0.1,0.5969,0.05969,17.16
5420.0,2.0041,2.0711,2.0426,0.156,0.125,0.1,0.508,0.0508,17.2
5430.0,2.2349,2.0936,2.0552,0.141,0.094,0.1,0.5498,0.05498,17.22
5440.0,2.0011,2.0666,2.0442,0.16,0.156,0.1,0.7587,0.07587,17.25
5450.0,1.9858,2.0533,2.0551,0.203,0.156,0.1,0.7177,0.07177,17.28
5460.0,2.0559,2.0667,2.0303,0.18,0.219,0.1,0.7828,0.07828,17.31
5470.0,2.0823,2.0661,2.0522,0.18,0.094,0.1,0.8801,0.08801,17.34
5480.0,2.0497,2.0671,2.0473,0.211,0.25,0.1,0.8898,0.08898,17.37
5490.0,1.9553,2.0698,2.0629,0.195,0.219,0.1,1.231,0.1231,17.4
5500.0,2.0034,2.0842,2.0467,0.203,0.344,0.1,0.9625,0.09625,17.43
5510.0,2.0323,2.0892,2.0661,0.184,0.094,0.1,0.7222,0.07222,17.46
5520.0,1.9339,2.0928,2.0368,0.207,0.156,0.1,0.6127,0.06127,17.49
5530.0,2.1058,2.1051,2.0414,0.203,0.125,0.1,0.6753,0.06753,17.52
5540.0,2.016,2.1066,2.0482,0.199,0.062,0.1,0.6943,0.06943,17.55
5550.0,2.1065,2.0762,2.031,0.191,0.125,0.1,0.4842,0.04842,17.58
5560.0,2.1437,2.0893,2.0296,0.207,0.094,0.1,0.9265,0.09265,17.61
5570.0,1.9643,2.1152,2.0576,0.164,0.312,0.1,1.288,0.1288,17.64
5580.0,2.0163,2.0911,2.073,0.164,0.219,0.1,0.4796,0.04796,17.67
5590.0,2.2268,2.1108,2.0497,0.16,0.094,0.1,0.3819,0.03819,17.7
5600.0,2.0558,2.0595,2.0246,0.184,0.125,0.1,0.5851,0.05851,17.73
5610.0,2.0618,2.0379,2.0384,0.211,0.062,0.1,0.9517,0.09517,17.76
5620.0,2.1238,2.07,2.0241,0.188,0.219,0.1,0.4356,0.04356,17.79
5630.0,1.8643,2.0351,2.0189,0.199,0.219,0.1,0.6098,0.06098,17.82
5640.0,2.1284,2.073,2.0454,0.207,0.25,0.1,0.6987,0.06987,17.85
5650.0,2.0939,2.1101,2.0272,0.195,0.156,0.1,1.423,0.1423,17.88
5660.0,2.0063,2.077,2.0629,0.156,0.281,0.1,0.3707,0.03707,17.91
5670.0,2.0625,2.0235,2.0378,0.184,0.156,0.1,1.692,0.1692,17.94
5680.0,2.0288,2.0317,2.045,0.164,0.219,0.1,0.7843,0.07843,17.96
5690.0,2.1218,2.072,2.0642,0.156,0.219,0.1,1.358,0.1358,18.0
5700.0,2.2061,2.0841,2.0379,0.145,0.094,0.1,0.3634,0.03634,18.03
5710.0,2.1963,2.0738,2.0532,0.16,0.094,0.1,1.858,0.1858,18.05
5720.0,2.0441,2.0805,2.0284,0.203,0.156,0.1,0.6827,0.06827,18.08
5730.0,2.203,2.0822,2.0552,0.188,0.219,0.1,1.901,0.1901,18.11
5740.0,2.0925,2.0566,2.0387,0.199,0.125,0.1,0.8518,0.08518,18.14
5750.0,2.1654,2.0723,2.0244,0.164,0.156,0.1,0.9882,0.09882,18.17
5760.0,2.1567,2.0886,2.0328,0.219,0.219,0.1,0.6249,0.06249,18.2
5770.0,2.0995,2.0811,2.0256,0.227,0.25,0.1,0.8721,0.08721,18.23
5780.0,2.0211,2.0709,2.0361,0.191,0.188,0.1,0.6601,0.06601,18.26
5790.0,1.9828,2.0566,2.0276,0.164,0.25,0.1,0.5216,0.05216,18.29
5800.0,2.1494,2.0657,2.0389,0.172,0.094,0.1,0.9101,0.09101,18.32
5810.0,2.1361,2.0999,2.097,0.191,0.094,0.1,1.598,0.1598,18.35
5820.0,1.8911,2.0832,2.0395,0.199,0.281,0.1,0.493,0.0493,18.38
5830.0,1.9982,2.0538,2.0506,0.176,0.219,0.1,0.4615,0.04615,18.41
5840.0,1.9128,2.0207,2.0185,0.199,0.125,0.1,1.016,0.1016,18.44
5850.0,2.0907,2.0304,2.0378,0.199,0.188,0.1,0.7221,0.07221,18.47
5860.0,2.2486,2.09,2.0234,0.207,0.188,0.1,0.6782,0.06782,18.51
5870.0,2.0011,2.0691,2.02,0.211,0.094,0.1,0.6226,0.06226,18.54
5880.0,2.033,2.066,2.0353,0.184,0.219,0.1,0.5255,0.05255,18.57
5890.0,1.9877,2.0807,2.0626,0.184,0.281,0.1,0.9159,0.09159,18.59
5900.0,2.1436,2.0504,2.0283,0.207,0.062,0.1,0.8443,0.08443,18.62
5910.0,1.9697,2.0229,2.0279,0.219,0.188,0.1,0.7208,0.07208,18.65
5920.0,1.9793,2.025,2.0222,0.191,0.281,0.1,0.7656,0.07656,18.68
5930.0,1.8096,2.0203,2.0304,0.203,0.156,0.1,0.5122,0.05122,18.71
5940.0,1.9687,2.0178,2.0351,0.176,0.156,0.1,0.8873,0.08873,18.74
5950.0,1.9329,2.0357,2.0224,0.203,0.25,0.1,0.6138,0.06138,18.77
5960.0,2.1538,2.0423,2.0106,0.199,0.094,0.1,0.684,0.0684,18.8
5970.0,2.1563,2.0518,2.1136,0.133,0.156,0.1,1.135,0.1135,18.83
5980.0,2.0073,2.0425,2.0439,0.156,0.219,0.1,0.7206,0.07206,18.86
5990.0,2.234,2.0437,2.0332,0.164,0.188,0.1,1.192,0.1192,18.89
6000.0,2.0066,2.048,2.0365,0.199,0.25,0.1,0.3817,0.03817,18.92
6010.0,2.0339,2.044,2.0263,0.207,0.219,0.1,0.6495,0.06495,18.95
