step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,wall_clock_s
25870.0,1.9427,1.807,1.8536,0.277,0.281,0.03,2.597,0.07791,81.64
25880.0,1.6641,1.8214,1.7904,0.312,0.469,0.03,2.332,0.06997,81.67
25890.0,1.9272,1.8458,1.8436,0.285,0.25,0.03,2.32,0.06961,81.7
25900.0,1.6772,1.8334,1.7912,0.332,0.531,0.03,1.666,0.04997,81.73
25910.0,1.8853,1.8123,1.7863,0.328,0.281,0.03,1.93,0.0579,81.76
25920.0,1.7074,1.7769,1.8354,0.285,0.375,0.03,1.287,0.03861,81.79
25930.0,2.0463,1.7743,1.9237,0.262,0.344,0.03,3.446,0.1034,81.82
25940.0,1.7605,1.7882,1.8449,0.32,0.281,0.03,1.399,0.04196,81.85
25950.0,1.7788,1.8293,1.849,0.297,0.344,0.03,1.443,0.04329,81.88
25960.0,1.764,1.7977,1.7992,0.312,0.25,0.03,1.777,0.0533,81.91
25970.0,1.6604,1.7556,1.8112,0.332,0.312,0.03,1.902,0.05705,81.94
25980.0,1.8186,1.8314,1.7827,0.324,0.281,0.03,2.645,0.07935,81.97
25990.0,1.9648,1.8926,1.7885,0.316,0.188,0.03,1.478,0.04434,82.0
26000.0,1.7224,1.8567,1.8056,0.289,0.312,0.03,1.853,0.05558,82.03
26010.0,1.9191,1.8091,1.8273,0.309,0.312,0.03,2.358,0.07074,82.06
26020.0,1.9141,1.8224,1.8189,0.316,0.156,0.03,1.61,0.04831,82.09
26030.0,1.3789,1.8195,1.809,0.289,0.594,0.03,1.984,0.05951,82.12
26040.0,1.551,1.8337,1.807,0.309,0.375,0.03,1.457,0.04371,82.15
26050.0,1.7922,1.8489,1.8364,0.316,0.438,0.03,1.757,0.05272,82.18
26060.0,2.1086,1.856,1.8072,0.305,0.219,0.03,3.426,0.1028,82.21
26070.0,1.6685,1.8626,1.796,0.328,0.344,0.03,2.348,0.07043,82.24
26080.0,1.6699,1.8307,1.805,0.348,0.406,0.03,1.689,0.05067,82.27
26090.0,1.8107,1.8242,1.8012,0.316,0.438,0.03,2.291,0.06874,82.3
26100.0,1.6651,1.7682,1.7722,0.352,0.312,0.03,1.664,0.04991,82.33
26110.0,1.9551,1.7799,1.8226,0.332,0.406,0.03,1.867,0.05601,82.36
26120.0,1.9166,1.8631,1.8191,0.328,0.312,0.03,1.787,0.05361,82.39
26130.0,1.9475,1.8249,1.7815,0.309,0.312,0.03,3.833,0.115,82.42
26140.0,1.7732,1.824,1.83,0.348,0.344,0.03,2.508,0.07525,82.45
26150.0,1.8009,1.8449,1.8062,0.309,0.344,0.03,2.642,0.07927,82.48
26160.0,1.7175,1.8352,1.8036,0.301,0.375,0.03,1.005,0.03015,82.51
26170.0,1.976,1.8115,1.7924,0.336,0.219,0.03,1.57,0.04711,82.54
26180.0,2.0881,1.7779,1.8187,0.305,0.281,0.03,1.883,0.05648,82.57
26190.0,1.5021,1.7455,1.7991,0.348,0.344,0.03,1.865,0.05596,82.6
26200.0,1.7114,1.7775,1.8643,0.293,0.281,0.03,1.775,0.05326,82.63
26210.0,1.5161,1.8178,1.8501,0.32,0.594,0.03,1.452,0.04357,82.66
26220.0,1.7424,1.794,1.849,0.309,0.375,0.03,1.454,0.04361,82.69
26230.0,1.8046,1.7987,1.8004,0.316,0.438,0.03,1.621,0.04862,82.72
26240.0,1.9449,1.8319,1.7846,0.328,0.406,0.03,2.329,0.06987,82.75
26250.0,1.9214,1.8263,1.8142,0.309,0.312,0.03,1.584,0.04751,82.78
26260.0,1.8495,1.8056,1.9225,0.285,0.375,0.03,2.078,0.06233,82.81
26270.0,1.985,1.8353,1.8506,0.297,0.219,0.03,1.722,0.05166,82.84
26280.0,1.8572,1.8459,1.8071,0.324,0.312,0.03,2.125,0.06376,82.87
26290.0,1.8603,1.8701,1.8398,0.289,0.156,0.03,2.524,0.07573,82.9
26300.0,1.8157,1.8392,1.8215,0.316,0.312,0.03,1.667,0.05001,82.93
26310.0,1.7821,1.8494,1.8732,0.285,0.281,0.03,2.849,0.08547,82.96
26320.0,1.6942,1.8656,1.912,0.254,0.344,0.03,2.852,0.08555,82.99
26330.0,1.4522,1.8282,1.8177,0.309,0.5,0.03,2.18,0.0654,83.02
26340.0,1.7969,1.8195,1.8021,0.312,0.344,0.03,2.295,0.06885,83.05
26350.0,2.0967,1.8341,1.811,0.32,0.25,0.03,1.843,0.05529,83.08
26360.0,1.977,1.8639,1.8218,0.324,0.219,0.03,2.28,0.0684,83.11
26370.0,1.873,1.8486,1.8347,0.316,0.219,0.03,2.658,0.07975,83.14
26380.0,1.8846,1.8237,1.8273,0.285,0.281,0.03,2.611,0.07834,83.17
26390.0,1.5264,1.775,1.7856,0.332,0.406,0.03,1.94,0.05821,83.21
26400.0,1.8611,1.8037,1.8084,0.312,0.375,0.03,1.781,0.05343,83.24
26410.0,1.8893,1.8259,1.8629,0.324,0.469,0.03,5.387,0.1616,83.3
26420.0,1.6139,1.7969,1.7811,0.328,0.375,0.03,1.679,0.05036,83.35
26430.0,2.034,1.8355,1.8571,0.305,0.219,0.03,3.175,0.09524,83.45
26440.0,1.8565,1.8636,1.803,0.312,0.344,0.03,1.89,0.0567,83.49
26450.0,1.9686,1.8468,1.7953,0.328,0.281,0.03,1.887,0.0566,83.54
26460.0,2.0648,1.8112,1.8643,0.305,0.281,0.03,2.343,0.07028,83.58
26470.0,1.5143,1.8015,1.7922,0.328,0.375,0.03,2.194,0.06581,83.61
26480.0,1.8555,1.8327,1.8079,0.328,0.219,0.03,1.844,0.05533,83.64
26490.0,1.7234,1.8606,1.8108,0.312,0.219,0.03,5.328,0.1598,83.68
26500.0,1.5373,1.7951,1.8179,0.312,0.469,0.03,1.78,0.05341,83.71
26510.0,1.7047,1.7981,1.8283,0.316,0.5,0.03,2.065,0.06196,83.74
26520.0,2.0025,1.861,1.8497,0.305,0.219,0.03,3.939,0.1182,83.77
26530.0,1.7675,1.7997,1.8347,0.312,0.375,0.03,3.135,0.09404,83.8
26540.0,1.9728,1.7797,1.8489,0.309,0.312,0.03,1.641,0.04922,83.83
26550.0,2.0224,1.8311,1.84,0.305,0.312,0.03,1.714,0.05142,83.86
26560.0,1.8689,1.8368,1.8076,0.312,0.312,0.03,1.258,0.03774,83.9
26570.0,1.6715,1.7953,1.8009,0.324,0.406,0.03,2.478,0.07435,83.93
26580.0,1.927,1.8258,1.8118,0.305,0.25,0.03,2.11,0.06329,83.96
26590.0,1.8817,1.8782,1.7933,0.324,0.312,0.03,1.957,0.05872,83.99
26600.0,1.8248,1.8282,1.7864,0.344,0.375,0.03,2.923,0.08768,84.03
26610.0,1.7914,1.7891,1.7939,0.332,0.281,0.03,1.56,0.0468,84.06
26620.0,1.8721,1.801,1.9052,0.242,0.281,0.03,2.51,0.07531,84.09
26630.0,1.6184,1.7711,1.7838,0.32,0.531,0.03,1.761,0.05284,84.12
26640.0,1.6945,1.7907,1.7994,0.305,0.281,0.03,1.615,0.04844,84.15
26650.0,1.8591,1.8301,1.8424,0.301,0.281,0.03,1.259,0.03778,84.18
26660.0,1.7528,1.7889,1.8303,0.32,0.281,0.03,1.19,0.03571,84.21
26670.0,1.9271,1.8397,1.7588,0.328,0.25,0.03,2.023,0.0607,84.24
26680.0,1.8032,1.8654,1.8579,0.301,0.281,0.03,2.075,0.06226,84.27
26690.0,1.6036,1.8107,1.8933,0.293,0.406,0.03,2.448,0.07345,84.3
26700.0,2.0896,1.8202,1.776,0.336,0.344,0.03,1.675,0.05026,84.33
26710.0,2.1325,1.8402,1.8798,0.301,0.344,0.03,2.677,0.0803,84.36
26720.0,1.7308,1.8534,1.8309,0.32,0.438,0.03,2.395,0.07185,84.39
26730.0,1.8166,1.8596,1.8056,0.309,0.375,0.03,1.389,0.04168,84.42
26740.0,1.8757,1.8166,1.8629,0.309,0.344,0.03,2.771,0.08313,84.45
26750.0,1.8453,1.794,1.7908,0.32,0.281,0.03,1.783,0.05348,84.48
26760.0,1.723,1.8365,1.8746,0.289,0.312,0.03,2.422,0.07265,84.51
26770.0,2.0135,1.8527,1.8739,0.309,0.25,0.03,2.668,0.08005,84.54
26780.0,1.7108,1.8325,1.8189,0.301,0.438,0.03,3.005,0.09016,84.58
26790.0,1.8059,1.7839,1.7965,0.332,0.344,0.03,2.582,0.07747,84.61
26800.0,1.7247,1.7747,1.8012,0.297,0.375,0.03,1.622,0.04866,84.64
26810.0,1.6749,1.7625,1.8076,0.324,0.406,0.03,2.116,0.06348,84.67
26820.0,1.7424,1.7579,1.8048,0.336,0.438,0.03,2.019,0.06058,84.7
26830.0,1.5138,1.7769,1.7933,0.32,0.469,0.03,2.133,0.06399,84.73
26840.0,1.6302,1.7697,1.8168,0.32,0.281,0.03,1.704,0.05112,84.76
26850.0,1.9099,1.821,1.8385,0.301,0.344,0.03,2.094,0.06281,84.79
26860.0,1.8379,1.8479,1.8643,0.312,0.375,0.03,2.145,0.06435,84.82
26870.0,1.6588,1.803,1.7781,0.328,0.469,0.03,1.908,0.05725,84.85
26880.0,1.9047,1.7854,1.8292,0.305,0.281,0.03,1.724,0.05172,84.88
26890.0,1.7372,1.8304,1.8256,0.332,0.344,0.03,1.609,0.04828,84.91
26900.0,1.845,1.8485,1.8762,0.301,0.406,0.03,1.42,0.0426,84.94
26910.0,1.8621,1.795,1.8059,0.32,0.406,0.03,2.628,0.07883,84.97
26920.0,1.6354,1.7798,1.7916,0.336,0.438,0.03,2.316,0.06948,85.0
26930.0,1.5332,1.8206,1.8416,0.324,0.5,0.03,1.569,0.04706,85.03
26940.0,1.6737,1.8287,1.8613,0.285,0.438,0.03,1.989,0.05968,85.07
26950.0,1.9651,1.8371,1.8454,0.305,0.281,0.03,2.909,0.08728,85.1
26960.0,1.9485,1.8833,1.7989,0.336,0.312,0.03,2.057,0.0617,85.13
26970.0,1.4855,1.833,1.7997,0.34,0.438,0.03,2.17,0.0651,85.16
26980.0,1.8126,1.8069,1.7796,0.336,0.344,0.03,2.11,0.06329,85.19
26990.0,1.7572,1.8828,1.7971,0.316,0.25,0.03,1.62,0.04861,85.22
27000.0,1.6851,1.826,1.7752,0.32,0.344,0.03,1.259,0.03778,85.25
27010.0,2.1123,1.8099,1.8295,0.332,0.094,0.03,2.497,0.07491,85.28
27020.0,1.6891,1.803,1.7636,0.348,0.375,0.03,2.575,0.07726,85.31
27030.0,1.6675,1.7795,1.7959,0.312,0.469,0.03,1.815,0.05444,85.34
27040.0,1.9668,1.7983,1.7949,0.316,0.312,0.03,1.569,0.04708,85.37
27050.0,1.674,1.7974,1.7921,0.328,0.406,0.03,2.726,0.08177,85.4
27060.0,1.8565,1.8044,1.8056,0.309,0.312,0.03,3.089,0.09266,85.43
27070.0,1.7872,1.8365,1.8037,0.305,0.312,0.03,1.458,0.04373,85.46
27080.0,1.6949,1.8436,1.7612,0.348,0.469,0.03,1.704,0.05112,85.49
27090.0,1.8047,1.8473,1.7739,0.332,0.312,0.03,2.913,0.08739,85.52
27100.0,2.0734,1.864,1.7704,0.328,0.125,0.03,3.353,0.1006,85.56
27110.0,1.8088,1.8223,1.7981,0.32,0.375,0.03,2.073,0.06218,85.59
27120.0,1.9558,1.827,1.7962,0.316,0.25,0.03,3.094,0.09283,85.62
27130.0,1.8947,1.8398,1.7966,0.312,0.312,0.03,1.779,0.05336,85.65
27140.0,1.7278,1.8137,1.7794,0.332,0.469,0.03,1.514,0.04543,85.68
27150.0,1.9618,1.8194,1.8253,0.328,0.344,0.03,2.042,0.06125,85.71
27160.0,1.6477,1.8238,1.8574,0.316,0.406,0.03,2.481,0.07443,85.74
27170.0,1.7413,1.7732,1.8298,0.312,0.219,0.03,3.424,0.1027,85.77
27180.0,1.8327,1.7993,1.8382,0.281,0.312,0.03,1.695,0.05085,85.8
27190.0,1.7581,1.8483,1.82,0.309,0.344,0.03,3.384,0.1015,85.83
27200.0,2.0198,1.829,1.8181,0.305,0.188,0.03,2.895,0.08686,85.86
27210.0,1.9118,1.7695,1.9036,0.277,0.344,0.03,2.276,0.06828,85.89
27220.0,1.7431,1.7833,1.8064,0.312,0.25,0.03,2.5,0.07501,85.92
27230.0,1.9485,1.8177,1.8194,0.285,0.281,0.03,2.514,0.07543,85.95
27240.0,1.9499,1.8189,1.8792,0.297,0.312,0.03,2.713,0.08138,85.98
27250.0,1.8211,1.7951,1.8043,0.309,0.312,0.03,1.896,0.05687,86.01
27260.0,1.9673,1.7873,1.7893,0.32,0.125,0.03,1.3,0.03899,86.04
27270.0,1.687,1.8325,1.7925,0.309,0.375,0.03,1.219,0.03658,86.07
27280.0,1.6051,1.8173,1.7797,0.32,0.406,0.03,1.939,0.05816,86.11
27290.0,1.8588,1.8268,1.7798,0.332,0.375,0.03,1.975,0.05924,86.14
27300.0,1.8527,1.8879,1.8573,0.301,0.344,0.03,3.752,0.1126,86.17
27310.0,1.6615,1.9032,1.7905,0.332,0.469,0.03,2.337,0.07011,86.2
27320.0,1.7741,1.7926,1.8003,0.332,0.344,0.03,2.94,0.08821,86.23
27330.0,1.7395,1.7804,1.763,0.328,0.312,0.03,1.748,0.05244,86.26
27340.0,1.8586,1.8311,1.8048,0.32,0.281,0.03,1.991,0.05972,86.29
27350.0,1.6187,1.8067,1.8344,0.297,0.531,0.03,2.523,0.0757,86.32
27360.0,1.9624,1.8038,1.8511,0.285,0.25,0.03,2.381,0.07142,86.35
27370.0,1.7287,1.8287,1.7904,0.316,0.188,0.03,1.731,0.05193,86.38
27380.0,1.5083,1.8441,1.8021,0.305,0.5,0.03,1.661,0.04982,86.41
27390.0,1.7315,1.8351,1.7754,0.332,0.281,0.03,2.523,0.0757,86.44
27400.0,1.8524,1.8422,1.8409,0.301,0.344,0.03,1.45,0.04351,86.48
27410.0,1.6682,1.8262,1.811,0.297,0.406,0.03,1.723,0.05168,86.51
27420.0,1.8388,1.7656,1.841,0.305,0.312,0.03,1.975,0.05925,86.54
27430.0,2.0519,1.7667,1.7929,0.312,0.062,0.03,1.591,0.04772,86.57
27440.0,1.7685,1.8174,1.8084,0.34,0.375,0.03,1.622,0.04866,86.6
27450.0,1.586,1.769,1.7802,0.324,0.594,0.03,1.706,0.05118,86.63
27460.0,1.5656,1.7618,1.7984,0.324,0.438,0.03,1.737,0.05212,86.66
27470.0,1.875,1.7803,1.7881,0.34,0.344,0.03,1.462,0.04387,86.7
27480.0,2.0387,1.7892,1.8428,0.281,0.188,0.03,2.881,0.08644,86.73
27490.0,1.7183,1.8051,1.8161,0.293,0.219,0.03,2.649,0.07947,86.76
27500.0,1.809,1.8377,1.8244,0.305,0.438,0.03,2.666,0.07998,86.79
27510.0,1.9759,1.8687,1.8091,0.312,0.281,0.03,2.671,0.08013,86.82
27520.0,1.7285,1.8189,1.8029,0.297,0.312,0.03,3.543,0.1063,86.85
27530.0,1.7769,1.7883,1.7969,0.305,0.406,0.03,1.547,0.04641,86.88
27540.0,1.8387,1.8632,1.7733,0.328,0.312,0.03,1.73,0.05191,86.91
27550.0,1.7736,1.8894,1.8203,0.32,0.406,0.03,1.77,0.0531,86.94
27560.0,2.2066,1.7903,1.7888,0.32,0.188,0.03,1.603,0.04809,86.97
27570.0,2.0224,1.7982,1.7724,0.359,0.312,0.03,2.581,0.07743,87.0
27580.0,1.5363,1.7696,1.7777,0.336,0.5,0.03,2.304,0.06913,87.03
27590.0,1.7409,1.7383,1.805,0.352,0.406,0.03,1.428,0.04283,87.06
27600.0,1.993,1.8118,1.8083,0.34,0.25,0.03,2.673,0.0802,87.09
27610.0,1.5167,1.8063,1.8757,0.301,0.438,0.03,1.641,0.04922,87.12
27620.0,1.8949,1.7918,1.8107,0.312,0.25,0.03,2.347,0.0704,87.16
27630.0,1.9169,1.8623,1.7814,0.328,0.25,0.03,2.474,0.07423,87.19
27640.0,1.6824,1.8558,1.7952,0.328,0.344,0.03,1.37,0.04111,87.22
27650.0,1.7059,1.766,1.7674,0.32,0.344,0.03,2.1,0.063,87.25
27660.0,1.8206,1.7843,1.7803,0.328,0.219,0.03,2.438,0.07314,87.28
27670.0,2.0074,1.8299,1.812,0.324,0.312,0.03,2.542,0.07625,87.31
27680.0,1.8604,1.832,1.7872,0.336,0.406,0.03,1.257,0.03772,87.34
27690.0,1.8593,1.8226,1.8588,0.285,0.281,0.03,2.39,0.07169,87.37
27700.0,1.7943,1.7877,1.8185,0.312,0.312,0.03,2.265,0.06796,87.4
27710.0,1.9549,1.8134,1.8222,0.301,0.219,0.03,2.671,0.08013,87.43
27720.0,1.7546,1.8336,1.7797,0.355,0.344,0.03,1.852,0.05556,87.46
27730.0,1.6789,1.8195,1.7811,0.332,0.281,0.03,1.551,0.04653,87.49
27740.0,1.9332,1.8708,1.7905,0.348,0.312,0.03,1.267,0.03802,87.52
27750.0,1.9188,1.8818,1.8496,0.316,0.281,0.03,2.442,0.07325,87.55
27760.0,1.5804,1.8195,1.8158,0.344,0.469,0.03,1.73,0.05189,87.59
27770.0,2.0099,1.824,1.834,0.316,0.25,0.03,3.221,0.09663,87.62
27780.0,2.0137,1.8502,1.9101,0.277,0.312,0.03,2.352,0.07055,87.65
27790.0,1.6712,1.8686,1.8135,0.309,0.312,0.03,1.615,0.04845,87.68
27800.0,2.1865,1.8886,1.849,0.316,0.25,0.03,2.18,0.06539,87.71
27810.0,2.3764,1.8524,1.7742,0.336,0.219,0.03,1.918,0.05753,87.74
27820.0,1.8874,1.8255,1.8125,0.32,0.219,0.03,1.99,0.05971,87.77
27830.0,1.9633,1.8484,1.8125,0.336,0.281,0.03,2.654,0.07963,87.8
27840.0,1.6362,1.8248,1.7932,0.32,0.312,0.03,1.78,0.05339,87.83
27850.0,1.6859,1.7772,1.7916,0.309,0.312,0.03,2.347,0.07041,87.86
27860.0,1.9485,1.7972,1.7885,0.332,0.281,0.03,3.735,0.1121,87.89
27870.0,1.799,1.8112,1.8286,0.301,0.438,0.03,1.513,0.04538,87.92
27880.0,1.7641,1.8178,1.7784,0.336,0.344,0.03,2.491,0.07473,87.95
27890.0,2.0708,1.8591,1.7838,0.316,0.219,0.03,1.564,0.04692,87.98
27900.0,1.8288,1.8395,1.8608,0.305,0.375,0.03,2.332,0.06995,88.01
27910.0,1.6815,1.8211,1.7771,0.328,0.375,0.03,1.131,0.03394,88.04
27920.0,1.7831,1.8534,1.7898,0.301,0.344,0.03,1.537,0.04611,88.07
27930.0,1.5634,1.8255,1.818,0.309,0.469,0.03,1.945,0.05835,88.1
27940.0,1.8013,1.8118,1.7848,0.332,0.375,0.03,3.387,0.1016,88.13
27950.0,1.6108,1.8254,1.7908,0.336,0.344,0.03,1.613,0.04838,88.17
27960.0,1.8254,1.8133,1.7645,0.371,0.344,0.03,3.181,0.09544,88.2
27970.0,1.6386,1.7444,1.784,0.312,0.406,0.03,2.793,0.08378,88.23
27980.0,1.6939,1.7468,1.783,0.336,0.406,0.03,2.456,0.07368,88.26
27990.0,1.8053,1.8115,1.7664,0.316,0.312,0.03,2.078,0.06235,88.29
28000.0,1.909,1.8251,1.8135,0.305,0.25,0.03,2.776,0.08328,88.32
28010.0,1.744,1.7994,1.7624,0.316,0.344,0.03,1.981,0.05943,88.35
28020.0,1.6309,1.7649,1.8567,0.266,0.375,0.03,1.792,0.05376,88.38
28030.0,2.061,1.83,1.8174,0.305,0.156,0.03,2.892,0.08675,88.41
28040.0,1.8605,1.8507,1.7733,0.305,0.281,0.03,3.398,0.1019,88.44
28050.0,1.5817,1.7626,1.817,0.293,0.375,0.03,2.092,0.06275,88.47
28060.0,1.927,1.8374,1.8153,0.289,0.438,0.03,1.974,0.05921,88.5
28070.0,1.9729,1.928,1.7756,0.328,0.312,0.03,2.009,0.06028,88.53
28080.0,1.8412,1.843,1.7862,0.336,0.406,0.03,1.883,0.05648,88.56
28090.0,1.7587,1.7997,1.7732,0.316,0.375,0.03,1.856,0.05567,88.59
28100.0,1.7448,1.8444,1.8174,0.301,0.312,0.03,1.658,0.04973,88.62
28110.0,1.5778,1.8073,1.829,0.289,0.375,0.03,1.665,0.04994,88.65
28120.0,1.7141,1.7971,1.793,0.316,0.312,0.03,1.869,0.05607,88.69
28130.0,1.6326,1.8385,1.7849,0.316,0.438,0.03,2.805,0.08416,88.72
28140.0,1.9415,1.8052,1.771,0.309,0.312,0.03,2.978,0.08934,88.75
28150.0,1.7129,1.7443,1.7851,0.297,0.344,0.03,2.749,0.08246,88.78
28160.0,1.929,1.7406,1.7676,0.34,0.281,0.03,2.88,0.08641,88.81
28170.0,1.8308,1.8286,1.7856,0.32,0.406,0.03,1.651,0.04953,88.84
28180.0,1.6779,1.8112,1.8367,0.273,0.438,0.03,2.679,0.08036,88.87
28190.0,1.6962,1.7492,1.7921,0.312,0.344,0.03,2.833,0.08498,88.9
28200.0,1.9637,1.7873,1.7877,0.297,0.344,0.03,2.13,0.06391,88.93
28210.0,2.136,1.8172,1.7734,0.305,0.344,0.03,2.06,0.0618,88.96
28220.0,1.7089,1.7957,1.7919,0.328,0.438,0.03,1.767,0.053,88.99
28230.0,1.7829,1.7772,1.8605,0.305,0.312,0.03,2.027,0.0608,89.02
28240.0,1.5665,1.7786,1.7881,0.312,0.438,0.03,3.627,0.1088,89.05
28250.0,1.9247,1.7697,1.8138,0.32,0.344,0.03,3.732,0.112,89.08
28260.0,1.6856,1.7738,1.8258,0.273,0.469,0.03,1.546,0.04639,89.11
28270.0,1.7106,1.824,1.8165,0.27,0.406,0.03,2.411,0.07233,89.14
28280.0,1.7089,1.8382,1.7934,0.332,0.406,0.03,2.042,0.06125,89.17
28290.0,1.6243,1.8119,1.795,0.336,0.406,0.03,1.653,0.04958,89.2
28300.0,1.9668,1.8547,1.7723,0.328,0.375,0.03,4.023,0.1207,89.24
28310.0,1.8152,1.8654,1.812,0.348,0.25,0.03,2.342,0.07027,89.27
28320.0,1.7992,1.8067,1.8514,0.297,0.344,0.03,1.508,0.04524,89.3
28330.0,1.9388,1.8022,1.8303,0.324,0.25,0.03,1.651,0.04953,89.33
28340.0,1.6403,1.8441,1.7984,0.332,0.406,0.03,1.159,0.03477,89.36
28350.0,1.9342,1.8848,1.7757,0.336,0.188,0.03,3.137,0.09411,89.39
28360.0,2.0644,1.8838,1.7989,0.293,0.25,0.03,2.856,0.08568,89.42
28370.0,1.6623,1.8272,1.8502,0.316,0.312,0.03,1.918,0.05755,89.45
28380.0,1.6699,1.798,1.8636,0.309,0.344,0.03,1.865,0.05594,89.48
28390.0,1.8477,1.7948,1.7761,0.32,0.344,0.03,1.294,0.03883,89.51
28400.0,1.8045,1.8156,1.8572,0.32,0.375,0.03,2.375,0.07124,89.54
28410.0,1.7202,1.7907,1.8077,0.332,0.375,0.03,1.511,0.04532,89.57
28420.0,1.8632,1.7623,1.7675,0.328,0.375,0.03,2.01,0.06031,89.6
28430.0,1.8744,1.8239,1.8286,0.312,0.375,0.03,2.025,0.06076,89.63
28440.0,1.8016,1.8283,1.7916,0.293,0.406,0.03,1.863,0.0559,89.66
28450.0,1.8317,1.8165,1.7922,0.312,0.312,0.03,2.037,0.06111,89.69
28460.0,1.7794,1.842,1.7736,0.332,0.312,0.03,2.066,0.06199,89.72
28470.0,1.7851,1.795,1.8657,0.324,0.312,0.03,2.333,0.07,89.75
28480.0,2.1968,1.8204,1.7772,0.324,0.125,0.03,2.725,0.08174,89.78
28490.0,1.9053,1.9106,1.7967,0.34,0.344,0.03,3.347,0.1004,89.82
28500.0,1.6874,1.8265,1.8543,0.32,0.438,0.03,2.098,0.06295,89.85
28510.0,1.6582,1.7603,1.7902,0.324,0.281,0.03,1.68,0.05039,89.88
28520.0,1.8939,1.8114,1.7719,0.34,0.375,0.03,1.503,0.0451,89.91
28530.0,1.845,1.8092,1.8031,0.336,0.281,0.03,2.615,0.07845,89.94
28540.0,2.0035,1.8196,1.7989,0.312,0.312,0.03,3.527,0.1058,89.97
28550.0,1.8195,1.8387,1.7844,0.328,0.281,0.03,3.785,0.1135,90.0
28560.0,1.7279,1.8391,1.7786,0.332,0.406,0.03,2.072,0.06215,90.03
28570.0,1.8942,1.8109,1.7921,0.293,0.312,0.03,1.258,0.03775,90.06
28580.0,1.5596,1.7408,1.8151,0.32,0.312,0.03,1.71,0.05129,90.09
28590.0,1.8516,1.7455,1.7824,0.324,0.281,0.03,1.743,0.05228,90.12
28600.0,1.9456,1.8108,1.9171,0.273,0.188,0.03,2.589,0.07766,90.15
28610.0,1.6294,1.8131,1.7911,0.32,0.469,0.03,1.769,0.05308,90.18
28620.0,1.8397,1.7939,1.7871,0.32,0.375,0.03,2.184,0.06553,90.21
28630.0,1.8301,1.7852,1.8236,0.316,0.281,0.03,1.556,0.04669,90.24
28640.0,1.735,1.7665,1.7912,0.309,0.406,0.03,2.382,0.07145,90.27
28650.0,1.9967,1.8091,1.884,0.285,0.219,0.03,1.51,0.04531,90.31
28660.0,1.7549,1.7886,1.8369,0.328,0.469,0.03,2.623,0.0787,90.34
28670.0,1.8084,1.7649,1.7849,0.352,0.281,0.03,1.708,0.05123,90.37
28680.0,1.9956,1.8018,1.787,0.316,0.375,0.03,3.578,0.1073,90.4
28690.0,1.7355,1.7581,1.7848,0.34,0.344,0.03,1.572,0.04715,90.43
28700.0,1.7867,1.7641,1.8007,0.34,0.438,0.03,2.593,0.07779,90.46
28710.0,2.0116,1.8238,1.7791,0.348,0.188,0.03,1.504,0.04511,90.49
28720.0,1.9133,1.793,1.7594,0.336,0.344,0.03,1.904,0.05711,90.52
28730.0,1.581,1.7846,1.7957,0.344,0.438,0.03,1.992,0.05975,90.55
28740.0,1.8838,1.8336,1.7775,0.348,0.406,0.03,1.29,0.03871,90.58
28750.0,1.847,1.8262,1.7999,0.34,0.344,0.03,1.743,0.05229,90.61
28760.0,1.9837,1.8221,1.8077,0.312,0.281,0.03,1.116,0.03349,90.64
28770.0,1.903,1.8409,1.802,0.344,0.219,0.03,2.641,0.07922,90.67
28780.0,1.811,1.83,1.7715,0.328,0.25,0.03,1.753,0.05259,90.7
28790.0,1.6871,1.8146,1.7556,0.309,0.375,0.03,1.562,0.04686,90.73
28800.0,1.7704,1.7737,1.7934,0.297,0.219,0.03,3.986,0.1196,90.76
28810.0,1.7567,1.7848,1.8704,0.293,0.188,0.03,2.07,0.06211,90.79
28820.0,2.045,1.8165,1.7934,0.332,0.219,0.03,2.793,0.08379,90.83
28830.0,1.8266,1.8244,1.781,0.336,0.281,0.03,1.956,0.05867,90.86
28840.0,1.772,1.7961,1.8176,0.297,0.406,0.03,1.31,0.0393,90.89
28850.0,1.8202,1.8142,1.7763,0.328,0.188,0.03,1.392,0.04176,90.92
28860.0,1.9272,1.8759,1.8048,0.309,0.344,0.03,1.958,0.05874,90.95
28870.0,1.798,1.8165,1.7662,0.336,0.344,0.03,1.955,0.05864,90.98
28880.0,1.6252,1.754,1.8108,0.309,0.312,0.03,1.678,0.05033,91.01
28890.0,1.5909,1.7726,1.8298,0.336,0.406,0.03,2.371,0.07114,91.04
28900.0,1.9972,1.836,1.8019,0.324,0.219,0.03,2.715,0.08145,91.07
28910.0,1.7307,1.8314,1.7632,0.352,0.312,0.03,1.91,0.0573,91.1
28920.0,1.8612,1.8268,1.7875,0.348,0.375,0.03,2.233,0.067,91.13
28930.0,1.5645,1.8111,1.7992,0.355,0.375,0.03,2.376,0.07129,91.16
28940.0,2.0261,1.7671,1.8159,0.305,0.375,0.03,3.122,0.09367,91.19
28950.0,1.5923,1.7889,1.8612,0.277,0.312,0.03,2.587,0.07762,91.22
28960.0,1.7229,1.7995,1.8154,0.336,0.344,0.03,2.265,0.06794,91.25
28970.0,1.8394,1.8172,1.7866,0.336,0.344,0.03,3.334,0.1,91.28
28980.0,1.9778,1.8477,1.7854,0.34,0.25,0.03,1.944,0.05831,91.31
